Business ID,Accreditation No.,Business Name,CDE,TDC,PDC,TOTAL,Organization Address,Organization Types,Validity,Status,Region
DS-24-0414464,DS-2024-00017-04A,MASTER PRIME HOLDINGS CORP. - ANTIPOLO,40,80,80,200,"COMMERCIAL UNIT 3A, PUREGOLD, CIRCUMFERENTIAL ROAD, San Roque (Pob.), CITY OF ANTIPOLO, RIZAL, 1870",Driving School - Main Office,06/05/2026,Active,Region IV-A
DS-24-0416486,DS-2024-00023-04A,GOV DRIVING SCHOOL - MENDEZ,40,48,56,200,"J.P. RIZAL ST., Galicia III, MENDEZ (MENDEZ-NUÑEZ), CAVITE, 4121",Driving School - Main Office,09/24/2026,Active,Region IV-A
DS-24-0416691,DS-2024-00021-04A,SPEEDGEAR DRIVING ACADEMY [PREVENTIVE SUSPENSION FROM 02/26/2026],40,240,80,320,"3RD FLR., EGA BLDG., NATIONAL HIGHWAY, Canlalay, CITY OF BIÑAN, LAGUNA, 4024",Driving School - Main Office,09/17/2024,Expired,Region IV-A
DS-24-0425451,DS-2024-00024-04A,888'S DRIVING SCHOOL,40,160,80,240,"BACK OF ELEMENTARY SCHOOL, Barangay 2 (Pob.), MULANAY, QUEZON, 4312",Driving School - Main Office,11/04/2026,Active,Region IV-A
DS-24-0429657,DS-2024-00018-05,ROADWISE DRIVING SCHOOL,40,54,112,206,"102 QUEZON ST.,, Espinosa, CITY OF MASBATE (Capital), MASBATE, 5400",Driving School - Main Office,11/13/2026,Active,Region IV-A
DS-25-0508645,DS-2025-00001-4A,FASTLANE DRIVING ACADEMY,0,59,56,115,"UNIT 1, G/F NETH SQUARE 2 BUILDING,#333 BACOOR BOULEVARD, Bayanan, BACOOR CITY, CAVITE, 4102",Driving School - Main Office,05/16/2027,Active,Region IV-A
DS-20-0000919,DS-2020-00017-04,"ABAD-NORELLA CENTER FOR SKILLS, INC",40,120,120,120,"1834 GARONG STREET,1834 GARONG STREET, Barangay 8 (Pob.), SAN JOSE, OCCIDENTAL MINDORO, 5100",Driving School - Main Office,06/07/2026,Active,Region IV-B
DS-20-0001041,DS-2020-00058-04,"SUPER M SCHOOL OF SCIENCE AND TECHNOLOGY (SMSST), INC.",0,80,40,120,"MORENTE ST.,MORENTE ST. ZONE II, PINAMALAYAN, ORIENTAL MINDORO, Zone II (Pob.), PINAMALAYAN, ORIENTAL MINDORO, 5208",Driving School - Main Office,08/01/2026,Active,Region IV-B
DS-20-0001073,DS-2020-00020-04,"SOUTHFIELDS EDUCATIONAL FOUNDATION PHILS., INC.",40,80,80,200,"-,-, Tawiran, CITY OF CALAPAN (Capital), ORIENTAL MINDORO, 5200",Driving School - Main Office,06/03/2026,Active,Region IV-B
DS-20-0004145,GDS-2020-00002-04,LTO BOAC DRIVING SCHOOL,0,48,56,104,"-, Bangbangalon, BOAC (Capital), MARINDUQUE, 4900",Driving School - Main Office,10/15/2022,Expired,Region IV-B
DS-20-0004485,DS-2020-00083-04,HANS AUTOMOBILE DRIVING SCHOOL,0,1160,80,240,"BALUD BUSARAN, Poblacion (Lumangbayan), SABLAYAN, OCCIDENTAL MINDORO, 5104",Driving School - Main Office,10/21/2026,Active,Region IV-B
DS-20-0004589,DS-2020-00095-04,ABAD-NORELLA CENTER FOR SKILLS INC-  SABLAYAN BRANCH,40,80,80,200,"ARELLANO ST., Buenavista, SABLAYAN, OCCIDENTAL MINDORO, 5104",Driving School - Main Office,11/27/2026,Active,Region IV-B
DS-21-0011071,R00-21-002168,SIMEON SUAN VOCATIONAL TECHNICAL COLLEGE (SSVTC)-TESDA,40,48,56,200,"-, Pag-Asa, BANSUD, ORIENTAL MINDORO, 5210",Driving School - Main Office,06/03/2031,Active,Region IV-B
DS-21-0011072,R00-21-002169,PROVINCIAL TRAINING CENTER - ORIENTAL MINDORO,0,48,56,104,"1ST FLOOR, LUNA BLDG.,III, GOV. INFANTADO ST, Libis (Pob.), CITY OF CALAPAN (Capital), ORIENTAL MINDORO, 5200",Driving School - Main Office,07/03/2023,Expired,Region IV-B
DS-21-0011746,R00-21-002251,TESDA OCCIDENTAL MINDORO PROVINCIAL TRAINING CENTER,40,80,80,200,"-, Santo NiÃ±o, SABLAYAN, OCCIDENTAL MINDORO, 5104",Driving School - Main Office,10/17/2025,Expired,Region IV-B
DS-21-0011747,R00-21-002288,PUERTO PRINCESA SCHOOL OF ARTS & TRADES,40,48,56,200,"-, Santa Monica, PUERTO PRINCESA CITY (Capital), PALAWAN, 5300",Driving School - Main Office,12/01/2025,Expired,Region IV-B
DS-21-0012254,R00-21-002350,TESDA PROVINCIAL TRAINING CENTER - PALAWAN,40,80,80,200,"-, Magara (Arasan), ROXAS, PALAWAN, 5308",Driving School - Main Office,12/01/2025,Expired,Region IV-B
DS-21-0012312,R00-21-002367,TESDA PROVINCIAL OFFICE - PALAWAN,0,48,56,104,"-, Santa Monica, PUERTO PRINCESA CITY (Capital), PALAWAN, 5300",Driving School - Main Office,07/29/2023,Expired,Region IV-B
DS-21-0012486,R00-21-002404,TORRIJOS POBLACION SCHOOL OF ARTS AND TRADES (TPSAT),40,80,80,200,"-, Poctoy, TORRIJOS, MARINDUQUE, 4903",Driving School - Main Office,09/25/2025,Expired,Region IV-B
DS-21-0012487,R00-21-002405,PROVINCIAL TRAINING CENTER - ROMBLON,40,80,80,200,"OCES, Liwayway (Pob.), ODIONGAN, ROMBLON, 5505",Driving School - Main Office,10/23/2025,Expired,Region IV-B
DS-21-0019806,R00-21-002646,ROMBLON NATIONAL INSTITUTE OF TECHNOLOGY,40,80,80,200,"-, Poblacion, ALCANTARA, ROMBLON, 5509",Driving School - Main Office,09/18/2025,Expired,Region IV-B
DS-21-0032265,R4B-21-003202,BUYABOD SCHOOL OF ARTS AND TRADES,40,80,80,200,"-, Buyabod, SANTA CRUZ, MARINDUQUE, 4902",Driving School - Main Office,10/17/2025,Expired,Region IV-B
DS-21-0033832,-,GURUZ DRIVING ACADEMY,0,48,56,104,"# 54 LANGKA STREET BLOCK 2 , Santa Maria Village, CITY OF CALAPAN (Capital), ORIENTAL MINDORO, 5200",Driving School - Main Office,,Pending,Region IV-B
DS-21-0034216,DS-2020-00036-04,SOUTHERN MINDORO DRIVING INSTITUTE,0,80,40,120,"DR LEON CUSI, Paclasan (Pob.), ROXAS, ORIENTAL MINDORO, 5212",Driving School - Main Office,06/14/2026,Active,Region IV-B
DS-21-0034217,DS-2020-00062-04,ALCOAN DRIVING PALAWAN CORP.,0,100,189,289,"ROBINSONS PLACE PALAWAN NATIONAL HIGHWAY, San Manuel, PUERTO PRINCESA CITY (Capital), PALAWAN, 5300",Driving School - Main Office,10/30/2026,Active,Region IV-B
DS-21-0034235,DS-2020-00034-04,LAGRISOLA DRIVING SCHOOL INC,40,80,80,200,"UNIT 206 HRPV BUILDING, Tagumpay (Pob.), PUERTO PRINCESA CITY (Capital), PALAWAN, 5300",Driving School - Main Office,07/02/2026,Active,Region IV-B
DS-21-0034238,DS-2020-00067-04,RVL DRIVING SCHOOL,0,96,56,152,"NATIONAL HIGHWAY, Tubtub, BROOKE'S POINT, PALAWAN, 5305",Driving School - Main Office,08/29/2026,Active,Region IV-B
DS-21-0034244,DS-2020-00081-04,SAN BRENDAN COLLEGE INC DRIVING SCHOOL,40,80,80,200,"SAN BRENDAN COLLEGE INC COMPOUND MONTEVISTA, Poblacion, TAYTAY, PALAWAN, 5312",Driving School - Main Office,12/13/2024,Expired,Region IV-B
DS-21-0034246,DS-2020-00085-04,EDUCATIONAL SYSTEMS TECHNOLOGICAL INSTITUTE INC,40,80,80,200,"DAMIAN REYES, Murallon (Pob.), BOAC (Capital), MARINDUQUE, 4900",Driving School - Main Office,01/17/2027,Active,Region IV-B
DS-21-0034393,DS-2020-00086-04,ERHARD SYSTEMS TECHNOLOGICAL INSTITUTE INC,40,80,80,200,"NATIONAL ROAD, Poctoy, ODIONGAN, ROMBLON, 5505",Driving School - Main Office,01/28/2027,Active,Region IV-B
DS-21-0034394,DS-2020-00088-04,D AND R DRIVING SCHOOL,0,48,56,104,"NATIONAL HIGHWAY,D AND R COMPOUND, Canubing I, CITY OF CALAPAN (Capital), ORIENTAL MINDORO, 5200",Driving School - Main Office,11/18/2026,Active,Region IV-B
DS-21-0034395,DS-2020-00094-04,ABAD - NORELLA CENTER FOR SKILLS INC MAMBURAO BRANCH,40,48,56,200,"CAPT LAWRENCE COOPER TECHNICAL COLLEGE NATIONAL HIGHWAY, Tayamaan, MAMBURAO (Capital), OCCIDENTAL MINDORO, 5106",Driving School - Main Office,12/03/2026,Active,Region IV-B
DS-21-0034397,DS-2020-00100-04,GURUZ DRIVING ACADEMY,40,80,80,200,"54 LANGKA, Santa Maria Village, CITY OF CALAPAN (Capital), ORIENTAL MINDORO, 5200",Driving School - Main Office,12/12/2026,Active,Region IV-B
DS-21-0034398,DS-2021-00004-04,DREAMS DRIVING ACADEMY INC- CALAPAN ORIENTAL MINDORO,0,48,56,104,"CHICO ST, Lalud, CITY OF CALAPAN (Capital), ORIENTAL MINDORO, 5200",Driving School - Main Office,01/01/1990,Expired,Region IV-B
DS-21-0034399,DS-2021-00019-04,ARTICULATED TRAINING AND DRIVING SCHOOL INC- BANSUD BRANCH,40,40,40,120,"332 NAUTCIAL HIGHWAY, Poblacion, BANSUD, ORIENTAL MINDORO, 5210",Driving School - Main Office,03/05/2027,Active,Region IV-B
DS-21-0034400,DS-2021-00026-04,QUEEN OF SOUTH DRIVING ACADEMY,0,200,80,280,"MDG BLDG SITIO MATAAS NA BAYAN, Papandayan, PINAMALAYAN, ORIENTAL MINDORO, 5208",Driving School - Main Office,03/06/2027,Active,Region IV-B
DS-21-0034410,DS-2021-00032-04,MINA DE ORO INSTITUTE OF SCIENCE AND TECHNOLOGY INC,0,48,56,104,"-, Poblacion IV, VICTORIA, ORIENTAL MINDORO, 5205",Driving School - Main Office,03/30/2023,Expired,Region IV-B
DS-21-0034692,DS-2021-00043-04,JAMES DRIVING LESSONS TRAINING AND ASSESSMENT CENTER,40,80,80,200,"PAYOMPON, Payompon, MAMBURAO (Capital), OCCIDENTAL MINDORO, 5106",Driving School - Main Office,06/04/2026,Active,Region IV-B
DS-21-0034696,DS-2021-00060-04,ONE AGUILA DRIVING SCHOOL,40,80,80,200,"GAUDIEL ST, Barangay 6 (Pob.), SAN JOSE, OCCIDENTAL MINDORO, 5100",Driving School - Main Office,07/19/2026,Active,Region IV-B
DS-21-0034704,DS-2021-00059-04,ABAD-NORELLA CENTER FOR SKILLS INC - NARRA PALAWAN BRANCH,40,160,80,240,"NPIT BLDG NATIONAL HIGHWAY, Antipuluan, NARRA, PALAWAN, 5303",Driving School - Main Office,03/15/2026,Expired,Region IV-B
DS-22-0034836,-,RVL DRIVING SCHOOL,0,48,56,104,"BRGY. TUB-TUB, BROOKE'S POINT, PALAWAN,BRGY. TUB-TUB, BROOKE'S POINT, PALAWAN, Tubtub, BROOKE'S POINT, PALAWAN, 5305",Driving School - Main Office,,Pending,Region IV-B
DS-22-0035808,-,HANS AUTOMOBILE DRIVING SCHOOL,0,48,56,104,"P.URIETA ST. BRGY. POBLACION, SABLAYAN, OCCIDENTAL MINDORO, Poblacion (Lumangbayan), SABLAYAN, OCCIDENTAL MINDORO, 5104",Driving School - Main Office,,Pending,Region IV-B
DS-22-0036978,GDS-2020-00005-04,LTO SAN JOSE DS,0,48,56,104,"MUNICIPAL COMPOUND, Barangay 7 (Pob.), SAN JOSE, OCCIDENTAL MINDORO, 5100",Driving School - Main Office,08/10/2023,Expired,Region IV-B
DS-22-0044896,-,FIRST ASIAN COGNIZANCE EXECUTIVE TRAINING INSTITUTE (FACET INSTITUTE) CORP.,0,48,56,104,"BARCENAGA, NAUJAN, ORIENTAL MINDORO,BARCENAGA, NAUJAN, ORIENTAL MINDORO, Barcenaga, NAUJAN, ORIENTAL MINDORO, 5204",Driving School - Main Office,,Pending,Region IV-B
DS-22-0052106,-,"EDUCATIONAL SYSTEMS TECHNOLOGICAL INSTITUTE , INC",0,48,56,104,"D.REYES ST. MURALLON,BOAC, MARINDUQUE, Murallon (Pob.), BOAC (Capital), MARINDUQUE, 4900",Driving School - Main Office,,Pending,Region IV-B
DS-22-0059506,DS-2021-00069-04,ABAD-NORELLA CENTER FOR SKILLS PUERTO PRINCESA BRANCH,0,120,160,280,"PPSST BUILDING GREEN VALLEY ROAD, San Jose, PUERTO PRINCESA CITY (Capital), PALAWAN, 5300",Driving School - Main Office,10/09/2026,Active,Region IV-B
DS-22-0096429,DS-2022-00004-04,PROFICIENT TECHNICAL ENHANCEMENT TRAINING EVALUATION AND ASSESSMENT CENTER INC,40,80,80,200,"-,-, Maluanluan, POLA, ORIENTAL MINDORO, 5206",Driving School - Main Office,05/17/2026,Active,Region IV-B
DS-22-0110571,DS-2022-00010-04,WONDER DRIVING SCHOOL,40,80,80,200,"MALVAR AVENUE, Narra (Pob.), NARRA, PALAWAN, 5303",Driving School - Main Office,07/30/2024,Expired,Region IV-B
DS-23-0252398,DS-2022-00002-04,FIRST ASIAN COGNIZANCE EXECUTIVE TRAINING INSTITUTE CORP,40,48,56,200,"HOLY SPIRIT, Barcenaga, NAUJAN, ORIENTAL MINDORO, 5204",Driving School - Main Office,03/15/2026,Expired,Region IV-B
DS-23-0255121,GDS-2020-00001-04,LTO R4B DEC,1000,6000,3000,10000,"-, Salong, CITY OF CALAPAN (Capital), ORIENTAL MINDORO, 5200",Driving School - Main Office,08/09/2026,Active,Region IV-B
DS-23-0273922,R4B-23-006166,LTO 4RB DEC,0,250,250,500,"-, San Manuel, PUERTO PRINCESA CITY (Capital), PALAWAN, 5300",Driving School - Main Office,05/05/2023,Expired,Region IV-B
DS-24-0380182,DS-2024-00002-04B,THE MILLIONERS MIND CORPORATION,40,160,80,240,"--, San Isidro, VICTORIA, ORIENTAL MINDORO, 5205",Driving School - Main Office,04/05/2026,Expired,Region IV-B
DS-24-0401488,DS-2024-00003-04B,ABAD-NORELLA CENTER FOR SKILLS INC. - ROXAS,40,160,80,240,"-, Barangay III (Pob.), ROXAS, PALAWAN, 5308",Driving School - Main Office,07/17/2026,Active,Region IV-B
DS-24-0401489,DS-2024-00004-04B,ABAD-NORELLA CENTER FOR SKILLS INC. - CORON,40,160,80,240,"-, Barangay VI (Pob.), CORON, PALAWAN, 5316",Driving School - Main Office,07/17/2026,Active,Region IV-B
DS-25-0434840,DS-2024-00006-04B,RVL DRIVING SCHOOL - ROXAS,40,80,80,200,"SENIOR CITIZEN BLDG., NATIONAL HIGHWAY, SO BAGTO, San Nicolas, ROXAS, PALAWAN, 5308",Driving School - Main Office,12/12/2026,Active,Region IV-B
DS-25-0434863,DS-2024-00007-04B,RVL DRIVING SCHOOL - CORON,40,48,56,200,"SITIO DIPULERO, Barangay VI (Pob.), CORON, PALAWAN, 5316",Driving School - Main Office,12/12/2026,Active,Region IV-B
DS-25-0451257,DS-2025-00001-4B,G'S VENTURESOME CORPORATION,0,76,182,258,"PUROK JOLO 2, Bubog, SAN JOSE, OCCIDENTAL MINDORO, 5100",Driving School - Main Office,02/18/2027,Active,Region IV-B
DS-25-0506192,DS-2025-00002-4B,RPM DRIVERS TRAINING CENTER CORP.,40,80,80,200,"-, Ihatub, BOAC (Capital), MARINDUQUE, 4900",Driving School - Main Office,06/27/2027,Active,Region IV-B
DS-20-0000918,DS-2020-0022-05,ADV DRIVING SCHOOL,40,80,80,200,"P2A, Binanuaan, TALISAY, CAMARINES NORTE, 4602",Driving School - Main Office,05/20/2023,Expired,Region V
DS-20-0000923,DS-2020-00003-05,"GLAPPS DRIVING ACADEMY, INC. - LIGAO",0,48,56,104,"2F, ONGJOCO BUILDING, MACKINLEY ST, Calzada (Pob.), CITY OF LIGAO, ALBAY, 4504",Driving School - Main Office,06/05/2026,Active,Region V
DS-20-0000924,DS-2020-00001-05,ASC DRIVING SCHOOL,0,48,56,104,"0 PATANAO BUILDING, Santa Cruz (Pob.), CITY OF LIGAO, ALBAY, 4504",Driving School - Main Office,09/05/2020,Expired,Region V
DS-20-0000925,DS-2020-00006-05,"GLAPPS DRIVING ACADEMY, INC. - NAGA",0,48,56,104,"SAN MATEO, San Mateo (Pob.), CAMALIGAN, CAMARINES SUR, 4401",Driving School - Main Office,06/30/2026,Active,Region V
DS-20-0000929,R05-20-000522,ESR DRIVING SCHOOL,0,48,56,104,"B.FLORES STREET SORSOGON CITY,FLORES STREET, Piot (Pob.), CITY OF SORSOGON (Capital), SORSOGON, 4700",Driving School - Main Office,11/05/2020,Expired,Region V
DS-20-0000934,DS-2020-00023-05,ESR DRIVING ACADEMY,0,48,56,104,"B FLORES,B FLORES, Piot (Pob.), CITY OF SORSOGON (Capital), SORSOGON, 4700",Driving School - Main Office,04/15/2023,Expired,Region V
DS-20-0000954,DS-2020-00009-05,GLAPPS DRIVING ACADEMY INC - TABACO,0,48,56,104,"DYOCO BUILDING, P5, Pawa, CITY OF TABACO, ALBAY, 4511",Driving School - Main Office,07/14/2026,Active,Region V
DS-20-0000964,DS-2025-00003-05,"GLAPPS DRIVING ACADEMY, INC. - IRIGA",40,80,80,200,"ZONE 6, NATIONAL HIGHWAY, San Isidro, IRIGA CITY, CAMARINES SUR, 4431",Driving School - Main Office,01/15/2027,Active,Region V
DS-20-0000965,DS-2020-00010-05,"GLAPPS DRIVING ACADEMY, INC. - TIGAON",0,48,56,104,"AGUINALDO ST., Poblacion, TIGAON, CAMARINES SUR, 4420",Driving School - Main Office,07/02/2026,Active,Region V
DS-20-0000999,DS-2025-00007-05,"GLAPPS DRIVING SCHOOL, INC. - SORSOGON",0,48,56,104,"WE BLDG,DIVERSION ROAD, Cabid-An, CITY OF SORSOGON (Capital), SORSOGON, 4700",Driving School - Main Office,01/15/2027,Active,Region V
DS-20-0001016,DS-2024-00015-05,JHO DRIVING SCHOOL,40,160,80,240,"PATERNO ST, CORNER MH DEL PILAR ST, Sipi, DARAGA (LOCSIN), ALBAY, 4501",Driving School - Main Office,08/22/2026,Active,Region V
DS-20-0001019,DS-2020-00001-08,JAYMIENS DRIVING SCHOOL,40,80,80,200,"PUROK 2, Payahan, CALBAYOG CITY, SAMAR, 6710",Driving School - Main Office,05/18/2026,Active,Region V
DS-20-0001059,DS-2020-0014-05,ONE STOP DRIVING SCHOOL,40,80,80,200,"SAN VICENTE ROAD,PUROK 4, Alawihao, DAET (Capital), CAMARINES NORTE, 4600",Driving School - Main Office,01/15/2026,Expired,Region V
DS-20-0001076,DS-2025-00012-05,PARTIDO SKILLS TRAINING CENTER INC,40,48,56,200,"LTO COMPOUND AGUINALDO ST, Poblacion, TIGAON, CAMARINES SUR, 4420",Driving School - Main Office,04/08/2027,Active,Region V
DS-20-0001086,DS-2020-00019-0556,CAMSUR DEFENSIVE DRIVING SCHO0L,40,80,80,200,"FELIX PLAZO ST, Sabang, NAGA CITY, CAMARINES SUR, 4400",Driving School - Main Office,08/03/2026,Active,Region V
DS-20-0001102,DS-2020-00012-05,JLES DRIVING ACADEMY,40,80,80,200,"ZONE 4, Del Rosario, PAMPLONA, CAMARINES SUR, 4416",Driving School - Main Office,07/23/2026,Active,Region V
DS-20-0003878,GDS-2020-00001-05,LTO REGION 5 DRIVERS EDUCATION CENTER,40,600,0,640,"PUROK 4, Bgy. 42 - Rawis (Bgy. 65), LEGAZPI CITY (Capital), ALBAY, 4500",Driving School - Main Office,03/23/2027,Active,Region V
DS-20-0003902,GDS-2020-00005-05,LTO RAGAY DRIVERS EDUCATION CENTER,40,600,0,640,"BLDG ZONE 6 ANDAYA HIGHWAY, Banga Caves, RAGAY, CAMARINES SUR, 4410",Driving School - Main Office,03/31/2027,Active,Region V
DS-20-0004099,R05-20-000924,LTO SORSOGON DRIVERS EDUCATION CENTER,40,600,0,640,"-,-, Cabid-An, CITY OF SORSOGON (Capital), SORSOGON, 4700",Driving School - Main Office,09/25/2027,Active,Region V
DS-21-0006243,DS-2024-00004-05,MSS DRIVING SCHOOL CORP. - IRIGA,40,160,80,240,"-, San Nicolas, IRIGA CITY, CAMARINES SUR, 4431",Driving School - Main Office,07/30/2026,Active,Region V
DS-21-0006988,DS-2020-00008-05,QUALITY AND SAFETY DRIVING CENTER CORPORATION,40,160,80,240,"EVERCHIELYN 3RD FLR,,EVERCHIELYN 3RD FLR,, Francia (Pob.), VIRAC (Capital), CATANDUANES, 4800",Driving School - Main Office,07/10/2026,Active,Region V
DS-21-0007004,DS-2024-00019-05,LET'S GO DRIVING SCHOOL,40,188,56,244,"MOONWALK,MOONWALK, San Isidro Village, VIRAC (Capital), CATANDUANES, 4800",Driving School - Main Office,09/06/2026,Active,Region V
DS-21-0007500,-,NASKAR DRIVING SCHOOL,0,48,56,104,"2ND FLR., GRE-AM BUILDING, IN-FRONT OF FORMER RURAL BANK OF CAMALIGAN,,ZONE 4, San Antonio Poblacion, CALABANGA, CAMARINES SUR, 4405",Driving School - Main Office,,Pending,Region V
DS-21-0007546,DS-2020-00026-05,AVELMAR DRIVING INSTITUTE,40,80,80,200,"122 PEÑARANDA ST., Bgy. 26 - Dinagaan (Pob.), LEGAZPI CITY (Capital), ALBAY, 4500",Driving School - Main Office,08/20/2026,Active,Region V
DS-21-0010126,-,LLP DRIVING SCHOOL-LABO,0,48,56,104,"BAUTISTA ST. BRGY.KALAMUNDING,LABO,CAMS.NORTE,BAUTISTA ST., Kalamunding (Pob.), LABO, CAMARINES NORTE, 4604",Driving School - Main Office,,Pending,Region V
DS-21-0010159,-,LLP DRIVING SCHOOL DAET,0,48,56,104,"MAGALLANES ILAOD, Barangay I (Pob.), DAET (Capital), CAMARINES NORTE, 4600",Driving School - Main Office,,Pending,Region V
DS-21-0010512,DS-2020-00024-05,IROSIN ESR DRIVING ACADEMY,40,80,80,200,"GEN EMILIO AGUINALDO ST, San Julian (Pob.), IROSIN, SORSOGON, 4707",Driving School - Main Office,04/15/2023,Expired,Region V
DS-21-0011089,R00-21-002196,PROVINCIAL TRAINING CENTER - SAMAR,0,48,56,104,"SOS CHILDREN'S VILLAGE CALBAYOG COMPOUND, Dagum, CALBAYOG CITY, SAMAR, 6710",Driving School - Main Office,07/03/2023,Expired,Region V
DS-21-0011629,-,BICOLTECH DRIVING INSTITUTE,0,48,56,104,"LIGAO CITY,206 CAM SUBDIVISION, Santa Cruz (Pob.), CITY OF LIGAO, ALBAY, 4504",Driving School - Main Office,,Pending,Region V
DS-21-0011748,R00-21-002289,PROVINCIAL TRAINING CENTER - MALILIPOT,40,80,80,200,"PUROK 1, Barangay IV (Pob.), MALILIPOT, ALBAY, 4510",Driving School - Main Office,07/19/2023,Expired,Region V
DS-21-0015291,R00-21-002522,TESDA PROVINCIAL TRAINING CENTER - SORSOGON,40,80,80,200,"CITY HALL COMPOUND, Cabid-An, CITY OF SORSOGON (Capital), SORSOGON, 4700",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015292,R00-21-002541,RAGAY POLYTECHNIC SKILLS INSTITUTE,0,48,56,104,"-, Poblacion Ilaod, RAGAY, CAMARINES SUR, 4410",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015293,R00-21-002523,MASBATE INSTITUTE OF FISHERIES AND TECHNOLOGY,0,48,56,104,"-, Cayabon, MILAGROS, MASBATE, 5410",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015294,R00-21-002524,TESDA PROVINCIAL TRAINING CENTER - MASBATE,40,80,80,200,"CAPITOL ROAD, Kalipay (Pob.), CITY OF MASBATE (Capital), MASBATE, 5400",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015295,R00-21-002525,SORSOGON NATIONAL AGRICULTURAL SCHOOL (SNAS),40,48,56,200,"-, Mayon, CASTILLA, SORSOGON, 4713",Driving School - Main Office,01/22/2026,Expired,Region V
DS-21-0015296,R00-21-002542,TESDA PROVINCIAL TRAINING CENTER - CAMARINES SUR,40,80,80,200,"-, Bahay, LIBMANAN, CAMARINES SUR, 4407",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015297,R00-21-002543,BULUSAN NATIONAL VOCATIONAL TECHNICAL SCHOOL,40,80,80,200,"LOWER, San Jose, BULUSAN, SORSOGON, 4704",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015300,R00-21-002544,TESDA PROVINCIAL TRAINING CENTER - GUINOBATAN,40,80,80,200,"PUROK 7, San Francisco, GUINOBATAN, ALBAY, 4503",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015301,R00-21-002526,CAMARINES SUR INSTITUTE OF FISHERIES AND MARINE SCIENCES CASIFMAS / TESDA,40,80,80,200,"-, Santa Rosa Del Norte (Pob.), PASACAO, CAMARINES SUR, 4417",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0015303,R00-21-002527,SAN FRANCISCO INSTITUTE OF SCIENCE & TECHNOLOGY,0,48,56,104,"-, San Francisco, MALILIPOT, ALBAY, 4510",Driving School - Main Office,08/25/2023,Expired,Region V
DS-21-0019835,R00-21-002647,TESDA REGIONAL TRAINING CENTER (RTC) - PILI,40,80,80,200,"ZONE 9 AIRPORT ROAD, San Jose, PILI (Capital), CAMARINES SUR, 4418",Driving School - Main Office,09/15/2023,Expired,Region V
DS-21-0019838,R00-21-002648,TESDA - CABUGAO SCHOOL OF HANDICRAFT AND COTTAGE INDUSTRIES (CSHCI),0,48,56,104,"-, Cabugao, BATO, CATANDUANES, 4801",Driving School - Main Office,09/15/2023,Expired,Region V
DS-21-0032286,R05-21-003222,TESDA PROVINCIAL TRAINING CENTER - CAMARINES NORTE,40,80,80,200,"-, Iberica, LABO, CAMARINES NORTE, 4604",Driving School - Main Office,12/14/2025,Expired,Region V
DS-21-0034248,ERROR78,JAYMIENS DRIVING SCHOOL,0,48,56,104,"-, Payahan, CALBAYOG CITY, SAMAR, 6710",Driving School - Main Office,05/18/2022,Expired,Region V
DS-22-0034815,-,ADV DRIVING SCHOOL - NAGA,0,48,56,104,"#45, MAHARLIKA HIGHWAY, ZONE 4, Concepcion Grande, NAGA CITY, CAMARINES SUR, 4400",Driving School - Main Office,,Pending,Region V
DS-22-0034912,-,ADV DRIVING SCHOOL TALISAY,0,48,56,104,"PUROK 2A BINANUAAN, TALISAY, CAMARINES NORTE,PUROK 2A BINANUAAN, TALISAY, CAMARINES NORTE, Binanuaan, TALISAY, CAMARINES NORTE, 4602",Driving School - Main Office,,Pending,Region V
DS-22-0035315,-,YLRG DRIVING SCHOOL,0,48,56,104,"116 ABELLA NAGA CITY, Abella, NAGA CITY, CAMARINES SUR, 4400",Driving School - Main Office,,Pending,Region V
DS-22-0035322,-,MIRASOL DEVELOPMENT TRAINING AND ASSESSMENT CENTER INC,0,48,56,104,"LOT 11, BLOCK 6, PHASE II, ,METROPARK VILLAGE, Magang, DAET (Capital), CAMARINES NORTE, 4600",Driving School - Main Office,,Pending,Region V
DS-22-0035326,-,TALA DRIVING SCHOOL OPC - LIGAO BRANCH,0,48,56,104,"BRGY. GUILID, NATIONAL HIGHWAY, LIGAO CITY, CJBJ BLDG, 2ND FLR. ROOM 201, Guilid, CITY OF LIGAO, ALBAY, 4504",Driving School - Main Office,,Pending,Region V
DS-22-0035417,-,TALA DRIVING SCHOOL TABACO,0,48,56,104,"ZIGA AVE. BRGY PAWA TABACO, Pawa, CITY OF TABACO, ALBAY, 4511",Driving School - Main Office,,Pending,Region V
DS-22-0035459,-,JLES DRIVING ACADEMY,0,48,56,104,"BLDG ZONE 4 PAMPLONA,BLDG ZONE 4 PAMPLONA, Del Rosario, PAMPLONA, CAMARINES SUR, 4416",Driving School - Main Office,,Pending,Region V
